Video Time;Neutral;Happy;Sad;Angry;Surprised;Scared;Disgusted;Contempt;Valence;Arousal
03:27,9;0,629287;0,1785835;0,07309542;0,01534067;0,000000001;0;0,01230897;0,4461456;0,1054881;0,3626218
03:28,0;0,6250092;0,1868237;0,07155544;0,01607671;0,000000001;0;0,01228272;0,4273013;0,1152683;0,3691022
03:28,0;0,6224238;0,1904047;0,0724364;0,01634485;0,000000001;0;0,01250164;0,4429781;0,1179683;0,3691022
03:28,1;0,6215737;0,1900333;0,07399129;0,01646397;0,000000001;0;0,01270142;0,4643978;0,116042;0,3685877
03:28,2;0,6206815;0,1879644;0,07301592;0,01674299;0,000000001;0;0,01298307;0,4863772;0,1149485;0,3664958
03:28,2;0,6171071;0,1895358;0,07236028;0,01676644;0;0;0,01303701;0,4675712;0,1171755;0,364154
03:28,3;0,614132;0,1906903;0,0727985;0,01623877;0;0;0,0128938;0,4739183;0,1178918;0,3624915
03:28,4;0,6124271;0,1909564;0,07279401;0,01570662;0;0;0,01266129;0,4864225;0,1181623;0,3596263
03:28,4;0,6086879;0,1925681;0,07179081;0,01541494;0;0;0,012465;0,4685302;0,1207773;0,3566108
03:28,5;0,6051767;0,1941795;0,07250168;0,01504038;0;0;0,012242;0,4498075;0,1216778;0,352321
03:28,6;0,6014504;0,1954926;0,07248179;0,0143867;0;0;0,01213515;0,4436694;0,1230108;0,3469052
03:28,6;0,5981653;0,196422;0,07292718;0,0137348;0;0;0,01198115;0,4106638;0,1234948;0,3409078
03:28,7;0,5955523;0,1958193;0,07574665;0,0136686;0;0;0,01183039;0,3807202;0,1200726;0,3346455
03:28,8;0,5948425;0,1937695;0,07961135;0,01395028;0;0;0,01160873;0,3232901;0,1141581;0,3281627
03:28,8;0,5950727;0,1911835;0,08139832;0,01449582;0;0;0,01146732;0,2652922;0,1097852;0,3214997
03:28,9;0,5953335;0,1880599;0,08585338;0,01473242;0;0;0,01134497;0,217699;0,1022065;0,3143606
03:29,0;0,5968097;0,1841217;0,09201588;0,01488905;0;0;0,01101634;0,178644;0,09210582;0,3071458
03:29,0;0,5981381;0,1799101;0,09783903;0,01502484;0;0;0,01093746;0,1465954;0,08207105;0,2998814
03:29,1;0,5998947;0,1755259;0,1065392;0,01520672;0;0;0,01087662;0,1202964;0,06898663;0,2922598
03:29,2;0,6020215;0,1708855;0,1145616;0,01580292;0;0;0,01077199;0,09871531;0,05632397;0,2846701
03:29,2;0,604556;0,1667284;0,1203419;0,01625614;0;0;0,01070757;0,08100589;0,04638644;0,2767968
03:29,3;0,6061891;0,1627152;0,1268859;0,01684381;0;0;0,01057769;0,06647351;0,03582926;0,269022
03:29,4;0,6088147;0,1579626;0,131058;0,01724792;0;0;0,01052581;0,05454825;0,0269046;0,2613546
03:29,4;0,6096864;0,1521364;0,1369056;0,01756736;0;0;0,01052159;0,04476235;0,01523083;0,2538021
03:29,5;0,6091537;0,1460601;0,1466693;0,01782637;0;0;0,01036681;0,03673203;-0,000609174;0,2460397
03:29,5;0,6089634;0,1395962;0,1557805;0,01835119;0;0;0,01017458;0,03014234;-0,01618434;0,2384421
03:29,6;0,6091809;0,132797;0,1624614;0,01890846;0;0;0,0100332;0,02473483;-0,02966441;0,2310108
03:29,7;0,6084444;0,1259575;0,1720365;0,01934176;0;0;0,009822744;0,02029743;-0,04607897;0,2234136
03:29,7;0,6105465;0,1194161;0,1787803;0,01973014;0;0;0,009504857;0,01665609;-0,05936418;0,2160211
03:29,8;0,6132246;0,1134247;0,1826903;0,01982801;0;0;0,009230975;0,013668;-0,06926557;0,2088595
03:29,9;0,6169714;0,1079402;0,1862963;0,01998886;0;0;0,008806067;0,01121597;-0,07835604;0,2030157
03:29,9;0,6224898;0,1031141;0,1897793;0,01964933;0;0;0,008397098;0,00920384;-0,08666521;0,198391
03:30,0;0,6280314;0,0991666;0,1938486;0,01851684;0;0;0,007876457;0,00755268;-0,09468204;0,1948667
03:30,1;0,6335576;0,09561288;0,2011976;0,01723212;0;0;0,007303959;0,006197737;-0,1055848;0,192334
03:30,1;0,6388471;0,09205896;0,2112963;0,01624164;0;0;0,006782549;0,00508587;-0,1192374;0,1906932
03:30,2;0,6421912;0,08719116;0,2230962;0,01631009;0;0;0,006332401;0,00417347;-0,135905;0,189853
03:30,3;0,6451107;0,08261488;0,2378556;0,01638795;0;0;0,005861513;0,003424754;-0,1552407;0,1897298
03:30,3;0,6461467;0,07811788;0,2563092;0,01646127;0;0;0,005416602;0,002810356;-0,1781914;0,1897298
03:30,4;0,6485164;0,07427318;0,2726279;0,01648277;0;0;0,00508957;0,002306181;-0,1983548;0,2019376
03:30,5;0,6499642;0,07053202;0,2904125;0,01630215;0;0;0,004854374;0,002930293;-0,2198805;0,2156728
03:30,5;0,6503668;0,06708428;0,3101373;0,01595312;0;0;0,00461505;0,01709332;-0,243053;0,229925
03:30,6;0,6521326;0,06395313;0,3254854;0,0154749;0;0;0,00440811;0,03458717;-0,2615322;0,2444116
03:30,7;0,651194;0,0611048;0,3433452;0,01511627;0;0;0,004272171;0,05826491;-0,2822404;0,2586348
03:30,7;0,6487994;0,05857078;0,3602481;0,01469889;0;0;0,004182617;0,0717033;-0,3016774;0,2722915
03:30,8;0,6454424;0,05643469;0,377546;0,01427574;0;0;0,004143998;0,07377554;-0,3211113;0,2852096
03:30,9;0,6174359;0,0508454;0,3994803;0,01259834;0;0;0,003725129;0,07067534;-0,3486349;0,2973224
03:30,9;0,5942068;0,04597036;0,4167887;0,01118436;0;0;0,003388663;0,06350507;-0,3708183;0,3086008
03:31,0;0,5736124;0,04190855;0,4328751;0,01006634;0;0;0,00312938;0,05479156;-0,3909665;0,3190372
03:31,1;0,5557503;0,03845396;0,4472992;0,009170655;0;0;0,00299564;0,04757673;-0,4088452;0,3283336
03:31,1;0,5411065;0,03528338;0,4585592;0,008401074;0;0;0,002938059;0,04080146;-0,4232758;0,3296542
03:31,2;0,5293525;0,03212703;0,4661866;0,007720715;0;0;0,002858544;0,03348171;-0,4340596;0,3296542
03:31,3;0,5188897;0,02922368;0,475081;0,007146666;0;0;0,002781016;0,02747512;-0,4458573;0,3289873
03:31,3;0,5104644;0,02681916;0,4822284;0,006669886;0;0;0,00274921;0,02254611;-0,4554092;0,3289873
03:31,4;0,5025535;0,02475346;0,4907237;0,006328226;0;0;0,002906173;0,01850136;-0,4659703;0,3289873
03:31,5;0,4950996;0,02308834;0,5017137;0,006302162;0;0;0,003151531;0,01518224;-0,4786254;0,3284006
03:31,5;0,489316;0,02131838;0,5090175;0,006494479;0;0;0,003437679;0,01245856;-0,4876991;0,3274945
03:31,6;0,4849157;0,01971851;0,5127366;0,006850937;0;0;0,003792596;0,01022351;-0,4930181;0,3274537
03:31,7;0,4810345;0,0184239;0,5164964;0,007697035;0;0;0,004325478;0,008389422;-0,4980725;0,3274537
03:31,7;0,4781571;0,0170854;0,5186369;0,008951505;0;0;0,004864434;0,006884368;-0,5015516;0,34339
03:31,8;0,4756694;0,01558641;0,520224;0,00988089;0;0;0,005477404;0,005649319;-0,5046377;0,348003
03:31,9;0,4731576;0,01426795;0,5241678;0,01064051;0;0;0,006006498;0,004635836;-0,5098999;0,348003
03:31,9;0,4714064;0,01295585;0,5266431;0,0111795;0;0;0,006279292;0,003804172;-0,5136873;0,348003
03:32,0;0,4702973;0,01170753;0,5269739;0,01173745;0;0;0,006517289;0,003121706;-0,5152664;0,3612315
03:32,1;0,4692916;0,01040071;0,5278209;0,01199221;0;0;0,006632573;0,002561675;-0,5174202;0,3637255
03:32,1;0,4688852;0,009151751;0,5274893;0,01202761;0;0;0,006537498;0,002102113;-0,5183375;0,3725542
03:32,2;0,4687172;0,008024719;0,5267178;0,01180441;0;0;0,00637123;0,001724996;-0,5186931;0,3848234
03:32,3;0,4682056;0,007010671;0,5275459;0,01155801;0;0;0,006172868;0,001415534;-0,5205352;0,3965425
03:32,3;0,4686523;0,005872199;0,5255804;0,01114896;0;0;0,005838883;0,001161588;-0,5197082;0,3991691
03:32,4;0,4695555;0,005025145;0,5230034;0,01062551;0;0;0,005458984;0,000953201;-0,5179783;0,4070266
03:32,5;0,470558;0,004325396;0,5205396;0,01026695;0;0;0,005140304;0,000782198;-0,5162143;0,4120463
03:32,5;0,4726809;0,003985444;0,5155408;0,009958406;0;0;0,004815353;0,000641872;-0,5115554;0,4155964
03:32,6;0,4751687;0,003653258;0,5096815;0,009567126;0;0;0,00445545;0,000526721;-0,5060283;0,4170397
03:32,7;0,4764548;0,003694618;0,5073159;0,009161756;0;0;0,004140806;0,000432228;-0,5036213;0,4177851
03:32,7;0,4785113;0,003805451;0,5031542;0,008784568;0;0;0,003889594;0,000354686;-0,4993487;0,4180886
03:32,8;0,5076795;0,005784729;0,4976699;0,009056383;0;0;0,0040028;0,000291056;-0,4918852;0,4181124
03:32,8;0,5045584;0,005156945;0,4946319;0,008330603;0;0;0,003725837;0,000238841;-0,489475;0,4181124
03:32,9;0,5303515;0,006714297;0,4915611;0,008226747;0;0;0,003716321;0,000195993;-0,4848468;0,4180834
03:33,0;0,5508229;0,009125027;0,4879248;0,008050834;0;0;0,003770045;0,000160832;-0,4787998;0,4180402
03:33,0;0,5690022;0,01109215;0,4850947;0,008358561;0;0;0,003744385;0,000131979;-0,4740026;0,4179833
03:33,1;0,5881493;0,01270749;0,4759353;0,00890475;0;0;0,003659983;0,000108302;-0,4632278;0,4179132
03:33,2;0,6059285;0,01377003;0,4653766;0,009784987;0;0;0,003656405;0,000088873;-0,4516066;0,4178305
03:33,2;0,6178439;0,01447017;0,4616652;0,010869;0;0;0,00383855;0,000072929;-0,4471951;0,4177355
03:33,3;0,6279681;0,0149777;0,4565833;0,01164659;0;0;0,003955733;0,000059846;-0,4416056;0,4176287
03:33,4;0,6374115;0,01547255;0,449867;0,01253593;0;0;0,004079918;0,000049109;-0,4343944;0,4175106
03:33,4;0,6451229;0,01592308;0,445509;0,01331561;0;0;0,004170798;0,000040299;-0,429586;0,4173815
03:33,5;0,6534587;0,01624059;0,4372471;0,01376578;0;0;0,004202215;0,00003307;-0,4210065;0,4172419
03:33,6;0,6576628;0,01693786;0,4334987;0,01420696;0;0;0,004351211;0,000027137;-0,4165609;0,4170921
03:33,6;0,6559406;0,01711537;0,4378796;0,01485785;0;0;0,004766803;0,000022269;-0,4207642;0,4169326
03:33,7;0,6532714;0,01759275;0,4404744;0,01521483;0;0;0,00522126;0,000018274;-0,4228816;0,4167636
03:33,8;0,650184;0,01827145;0,4424236;0,01538812;0;0;0,005694174;0,000014995;-0,4241521;0,4165856
03:33,8;0,6458423;0,01882867;0,44728;0,01545194;0;0;0,006065757;0,000012305;-0,4284513;0,4163989
03:33,9;0,6411941;0,01945734;0,4505126;0,01582284;0;0;0,006406726;0,000010098;-0,4310553;0,4162038
03:34,0;0,6366838;0,02018195;0,4531702;0,01627234;0;0;0,006759824;0,000008286;-0,4329883;0,4160006
03:34,0;0,6327584;0,02057227;0,4562359;0,0169249;0;0;0,007002743;0,0000068;-0,4356636;0,4157897
03:34,1;0,6324215;0,02079269;0,4536188;0,01766512;0;0;0,007068739;0,00000558;-0,4328261;0,4155712
03:34,2;0,6323602;0,0205774;0,4464892;0,01810304;0;0;0,007120179;0,000004579;-0,4259118;0,4153456
03:34,2;0,6053215;0,01838046;0,4550479;0,01705106;0;0;0,006802784;0,004061053;-0,4366675;0,4151131
03:34,3;0,5820855;0,01683183;0,4650134;0,01580132;0;0;0,006562054;0,003332504;-0,4481816;0,4143137
03:34,4;0,5625355;0,01525426;0,469505;0,01477278;0;0;0,006335497;0,002734656;-0,4542507;0,4124721
03:34,4;0,5721721;0,01517761;0,4629613;0,01481598;0;0;0,006382116;0,006323165;-0,4477836;0,4104874
03:34,5;0,5915849;0,01510666;0,4389614;0,01526835;0;0;0,006353317;0,01059137;-0,4238548;0,408078
03:34,6;0,6173178;0,01527782;0,4051007;0,01684308;0;0;0,006268831;0,01905103;-0,3898228;0,4041456
03:34,6;0,6466349;0,01570966;0,3678319;0,01930003;0;0;0,006159053;0,03012609;-0,3521222;0,4000146
03:34,7;0,673472;0,01593081;0,328735;0,02095135;0;0;0,006126744;0,0503909;-0,3128042;0,3957187
03:34,8;0,6955494;0,0163441;0,290177;0,0218837;0;0;0,006290657;0,0663348;-0,2738329;0,3912882
03:34,8;0,7130023;0,01692241;0,2558835;0,02215979;0;0;0,006436514;0,102048;-0,2389611;0,3863214
03:34,9;0,7270792;0,01772353;0,2223596;0,02249501;0;0;0,006703733;0,1208682;-0,2046361;0,3817191
03:35,0;0,7395587;0,02049321;0,1893858;0,02300573;0;0;0,007150092;0,09918456;-0,1688926;0,3772694
03:35,0;0,7463127;0,02416334;0,1597063;0,02323512;0;0;0,007395164;0,08139095;-0,135543;0,3729672
03:35,1;0,7485024;0,03044892;0,1333607;0,0229877;0;0;0,00749138;0,06678949;-0,1029118;0,3688077
03:35,2;0,7473289;0,04086903;0,1108367;0,02259298;0;0,001157814;0,007394216;0,05480753;-0,06996769;0,3647861
03:35,2;0,7424239;0,05450374;0,09164594;0,02245833;0;0,003480293;0,007588145;0,04497511;-0,03714221;0,3608977
03:35,3;0,7321018;0,07200764;0,07531093;0,02187345;0;0,008366746;0,007473224;0,03690662;-0,003303289;0,3571383
03:35,4;0,7146585;0,09727734;0,06180024;0,02085595;0;0,01459735;0,007488451;0,03028562;0,03547709;0,3535036
03:35,4;0,6950489;0,1263665;0,05071332;0,01923543;0;0,02361629;0,007353328;0,0248524;0,07565313;0,3499893
03:35,5;0,6766241;0,1530169;0,0416154;0,01741521;0;0,02987697;0,007166915;0,0203939;0,1114015;0,3465915
03:35,6;0,6597068;0,1749531;0,03414964;0,01559717;0;0,03638995;0,007033825;0,01673526;0,1385632;0,3433064
03:35,6;0,6436669;0,1962034;0,02802323;0,01416762;0;0,04306565;0,006924289;0,01373297;0,1531377;0,3402004
03:35,7;0,6309031;0,2143713;0,02299589;0,01339497;0;0,04801423;0,006890444;0,01126929;0,166357;0,3374666
03:35,8;0,6229035;0,2282005;0,01887045;0,01260132;0;0,05193566;0,006890509;0,009247589;0,1762648;0,334484
03:35,8;0,6144756;0,2411894;0,01548511;0,01219546;0;0,05297456;0,006841925;0,007588581;0,1882149;0,3316002
03:35,9;0,605303;0,2513072;0,0127071;0,01214073;0;0,05157079;0,006692325;0,006227197;0,1997364;0,3288121
03:36,0;0,5972093;0,2601633;0,01042746;0,01199903;0;0,05049586;0,006687944;0,005110044;0,2096675;0,3261164
03:36,0;0,5892366;0,2688222;0,00855678;0,01208209;0;0,04927957;0,006885703;0,004193307;0,2195427;0,3239732
03:36,1;0,5795909;0,2781858;0,007021702;0,01189377;0;0,04674808;0,006988974;0,003441032;0,2314377;0,3217208
03:36,2;0,5687593;0,2870204;0,005762016;0,01188853;0;0,04410763;0,006945724;0,002823714;0,2429128;0,3188159
03:36,2;0,5561004;0,2971977;0,004728316;0,01227254;0;0,04179397;0,006954895;0,002317143;0,2554037;0,3156694
03:36,3;0,5433369;0,3069809;0,003880061;0,01311596;0;0,04003802;0,007003366;0,00190145;0,2669429;0,3119788
03:36,3;0,5318758;0,3152241;0,003183982;0,01540051;0;0,03996286;0,007097873;0,001560331;0,2752612;0,3078128
03:36,4;0,5194318;0,3238254;0,002612778;0,01852002;0;0,04144822;0,007208746;0,001280409;0,2823771;0,3032319
03:36,5;0,5055158;0,3336616;0,002144049;0,02082981;0;0,04143354;0,007148495;0,001050705;0,2922281;0,2986223
03:36,5;0,4921274;0,3438977;0,001759409;0,02356752;0;0,0403512;0,007020541;0,00086221;0,3035465;0,2939981
03:36,6;0,4765746;0,357578;0,001443772;0,02643565;0;0,04070057;0,006927875;0,00070753;0,3168774;0,2890403
03:36,7;0,4608415;0,3708784;0,001184761;0,02900533;0;0,04147607;0,007055656;0,0005806;0,3294023;0,2837947
03:36,7;0,4427021;0,3893275;0,000972216;0,03045368;0;0,04160282;0,007052801;0,000476441;0,3477247;0,2786405
03:36,8;0,4253977;0,4076951;0,000797802;0,03168357;0;0,04161592;0,007046597;0,000390968;0,3660792;0,2739322
03:36,9;0,4072237;0,428231;0,000654677;0,03244129;0;0,04107987;0,007033634;0,000320829;0,3871511;0,2689438
03:36,9;0,3897588;0,4480245;0,000537228;0,03303048;0;0,0404589;0,007100733;0,000263272;0,4075657;0,2642064
03:37,0;0,3754004;0,4633022;0,00044085;0,03406075;0;0,04049503;0,007166956;0,000216042;0,4228071;0,2601996
03:37,1;0,3614151;0,479501;0,000361762;0,03440111;0;0,03762166;0,007437459;0,000177284;0,4418793;0,2568331
03:37,1;0,3495079;0,4935206;0,000296862;0,03439237;0;0,03318869;0,007672364;0,000145479;0,4591282;0,2543958
03:37,2;0,3388666;0,5050935;0,000243606;0,03513099;0;0,03051754;0,008130033;0,00011938;0,4699625;0,2527181
03:37,3;0,3294554;0,51504;0,000199903;0,03698253;0;0,02879999;0,008621462;0,000097964;0,4780575;0,2514842
03:37,3;0,3202807;0,5247708;0,000164041;0,03834438;0;0,02836571;0,009183074;0,000080389;0,4864264;0,2502936
03:37,4;0,3106717;0,5361653;0,000134612;0,03913444;0;0,0286562;0,009674574;0,000065967;0,4970309;0,2494992
03:37,5;0,3023172;0,5469332;0,000110463;0,03928455;0;0,02749214;0,01020106;0,000054133;0,5076487;0,2490563
03:37,5;0,2950746;0,5568009;0,000090646;0,03865218;0;0,02586544;0,01062104;0,000044422;0,5181487;0,2489273
03:37,6;0,2875243;0,5673964;0,000074384;0,03782024;0;0,02474938;0,01096197;0,000036452;0,5295762;0,2489273
03:37,7;0,2796353;0,578985;0,00006104;0,03649088;0;0,02286127;0,01097399;0,000029913;0,5424941;0,2533887
03:37,7;0,2739245;0,586987;0,000050089;0,03528392;0;0,02036149;0,01071512;0,000024546;0,5517031;0,2587462
03:37,8;0,2674757;0,5957826;0,000041103;0,03541248;0;0,01763998;0,01033573;0,000020143;0,5603701;0,2644879
03:37,9;0,2609743;0,6044223;0,000033729;0,03737538;0;0,01447539;0,009932886;0,000016529;0,5670469;0,2702647
03:37,9;0,2563263;0,610047;0,000027678;0,0396155;0;0,01187852;0,009557543;0,000013564;0,5704315;0,2758482
03:38,0;0,2514787;0,6167442;0,000022713;0,04142419;0;0,009747523;0,009296322;0,000011131;0,57532;0,2811455
03:38,1;0,2486037;0,6199666;0,000018638;0,04301303;0;0,007998827;0,008974692;0,000009134;0,5769536;0,2860389
03:38,1;0,2487959;0,6200605;0,000015295;0,04321925;0;0,006563845;0,00882674;0,000007495;0,5768412;0,2905618
03:38,2;0,2518381;0,6167799;0,000012551;0,04241575;0;0,005386298;0,009062818;0,000006151;0,5743641;0,2947164
03:38,3;0,2579264;0,6081572;0,000010299;0,04112813;0;0,004420001;0,009668687;0,000005047;0,567029;0,2984705
03:38,3;0,2655535;0,5973244;0,000008451;0,03915987;0;0,00374656;0,01028745;0,000004142;0,5581645;0,2984705
03:38,4;0,2743587;0,586067;0,000006935;0,03723952;0;0,003616242;0,01040737;0,000003399;0,5488275;0,2958582
03:38,5;0,2852947;0,5754679;0,000005691;0,03519903;0;0,002967492;0,0102667;0,000002789;0,5402689;0,2916991
03:38,5;0,302048;0,5570218;0,002686315;0,03234281;0;0,002435127;0,009950832;0,000002289;0,524679;0,2861722
03:38,6;0,3269863;0,5275043;0,009394646;0,02873463;0;0,002132737;0,009669668;0,01931753;0,4987697;0,2794406
03:38,7;0,3551446;0,4931094;0,01940735;0,02526587;0;0,001750126;0,009480541;0,04498961;0,4678436;0,2716534
03:38,7;0,3862277;0,4546052;0,02800427;0,02194359;0;0,001436155;0,009249793;0,1062809;0,4266009;0,2634517
03:38,8;0,4167017;0,4167218;0,03784657;0,01873235;0;0,00117851;0,008887704;0,1615693;0,3788753;0,2552764
03:38,9;0,4470463;0,3798859;0,05097802;0,01563279;0;0,000967087;0,008476228;0,2183204;0,3289078;0,2484355
03:38,9;0,4754127;0,3455243;0,05916837;0,0137256;0;0,000793592;0,008024677;0,2671228;0,2863559;0,2428054
03:39,0;0,5007687;0,313751;0,06443633;0,01255435;0;0,000651223;0,007769539;0,2841735;0,2493147;0,2371204
03:39,1;0,5223084;0,2844968;0,07186238;0,01133672;0;0,000534394;0,007530081;0,2921688;0,2126344;0,2314
03:39,1;0,5426761;0,2582232;0,08099896;0,009987406;0;0,000438524;0,007471156;0,3041188;0,1772242;0,2268136
03:39,2;0,558214;0,2358622;0,09321601;0,00864102;0;0,000359853;0,007422277;0,3057456;0,1426462;0,2232515
03:39,3;0,5722298;0,2166834;0,1046448;0,007312568;0;0,000295296;0,007345186;0,314813;0,1120386;0,2206132
03:39,3;0,5838975;0,2003463;0,1127552;0,006175479;0;0,00024232;0,007331396;0,3393117;0,08759108;0,2188064
03:39,4;0,5919651;0,1861777;0,1201428;0,00519261;0;0,000198848;0,007377605;0,3484532;0,06603491;0,2177468
03:39,4;0,5947897;0,1733057;0,1324826;0,004529081;0;0,000163175;0,007297247;0,3521515;0,04082307;0,2173571
03:39,5;0,5982666;0,1622086;0,1434877;0,00430905;0;0,000133902;0,007097048;0,3594554;0,01872092;0,2173571
03:39,6;0,6034218;0,1523918;0,150235;0,004243992;0;0,00010988;0,00705402;0,3612231;0,002156839;0,2256507
03:39,6;0,6085088;0,1432915;0,158121;0,004299294;0;0,000090167;0,006942202;0,3630629;-0,01482946;0,2336504
03:39,7;0,6151063;0,1350058;0,1648925;0,004459197;0;0,000073992;0,006800894;0,3767508;-0,02988671;0,2387212
03:39,8;0,621604;0,1273984;0,1727201;0,004514018;0;0,000060718;0,006626226;0,3806033;-0,04532175;0,2418431
03:39,8;0,6279857;0,1203097;0,1810025;0,004655113;0;0,000049825;0,006370017;0,3866185;-0,06069276;0,2439142
03:39,9;0,6347149;0,1139088;0,1855744;0,00505513;0;0,000040886;0,006062664;0,3980064;-0,07166564;0,2452271
03:40,0;0,6417;0,108361;0,1889556;0,005382927;0;0,000033551;0,005748794;0,3939565;-0,08059462;0,2460593
03:40,0;0,6404423;0,1023981;0,1988238;0,00563351;0;0,000027532;0,005458769;0,4009014;-0,0964257;0,2465868
03:40,1;0,6343173;0,09658127;0,2135592;0,006309386;0;0,000022593;0,005325749;0,4219875;-0,1169779;0,2465868
03:40,2;0,6187832;0,09160206;0,2427582;0,006656326;0;0,00001854;0,005263733;0,4209012;-0,1511561;0,2451643
03:40,2;0,6054224;0,08780746;0,2674652;0,006975561;0;0,000015214;0,005187355;0,4020041;-0,1796577;0,24323
03:40,3;0,5955994;0,08500731;0,283864;0,007065324;0;0,000012484;0,005220032;0,375273;-0,1988567;0,2408446
03:40,4;0,5884171;0,08277702;0,2932859;0,006896865;0;0,000010245;0,005336154;0,3494517;-0,2105089;0,2380623
03:40,4;0,5813029;0,08102882;0,3044381;0,006631396;0;0,000008407;0,005459221;0,3133512;-0,2234092;0,2360827
03:40,5;0,5756795;0,07932891;0,3143671;0,006220994;0;0,000006899;0,005533797;0,2953012;-0,2350381;0,2348251
03:40,6;0,5748066;0,07825936;0,317717;0,00580899;0;0,000005661;0,005602303;0,2684717;-0,2394576;0,2342153
03:40,6;0,5759582;0,0770845;0,3198491;0,005249817;0;0,000004645;0,005648274;0,2562238;-0,2427646;0,2341856
03:40,7;0,5780119;0,07610985;0,3231317;0,004680274;0;0,000003812;0,005605739;0,2314364;-0,2470219;0,2335249
03:40,8;0,5834954;0,07540551;0,3239373;0,004298685;0;0,000003128;0,005617095;0,208141;-0,2485318;0,2334515
03:40,8;0,5846938;0,07462879;0,3304937;0,003964656;0;0,000002567;0,005527955;0,1925281;-0,2558649;0,2327514
03:40,9;0,5851361;0,07396016;0,333415;0,003632787;0;0,000002106;0,005469682;0,1928128;-0,2594548;0,2311617
03:41,0;0,5880203;0,07369923;0,331382;0,003541271;0;0,000001729;0,005430261;0,1854319;-0,2576828;0,2287802
03:41,0;0,5911125;0,07433096;0,3278859;0,00369238;0;0,000001418;0,005424247;0,1992269;-0,2535549;0,2256992
03:41,1;0,5923519;0,07672933;0,3245535;0,003716707;0;0,000001164;0,005376116;0,2085032;-0,2478242;0,2220003
03:41,2;0,5971297;0,08321103;0,3077453;0,003930419;0;0,000000955;0,005577017;0,1712795;-0,2245343;0,21776
03:41,2;0,6028299;0,0931673;0,2836102;0,004637137;0;0,000000784;0,005921553;0,1460816;-0,1904429;0,213379
03:41,3;0,6032224;0,107812;0,2549393;0,005497228;0;0,000000643;0,006423741;0,1198747;-0,1471273;0,2088832
03:41,4;0,5988996;0,1239972;0,2260921;0,006544841;0;0,000000528;0,006862504;0,09836936;-0,102095;0,2042963
03:41,4;0,5911769;0,1409063;0,199091;0,008003299;0;0,000000433;0,007193498;0,08072197;-0,05818473;0,1996406
03:41,5;0,5800077;0,1603755;0,1734291;0,009291297;0;0,000000355;0,00738557;0,06624053;-0,01305355;0,194935
03:41,6;0,5685251;0,1789928;0,150226;0,01023746;0;0,000000292;0,007561873;0,05435704;0,02876678;0,1901965
03:41,6;0,5570451;0,1970071;0,1308934;0,01110801;0;0,000000239;0,007588704;0,04460544;0,06611378;0,1854418
03:41,7;0,5418429;0,2197109;0,1145717;0,01224928;0;0,000000196;0,007543094;0,03660327;0,1051392;0,1818343
03:41,8;0,5236586;0,2459578;0,1000394;0,01355876;0;0,000000161;0,007477315;0,03003668;0,1459184;0,1792602
03:41,8;0,5037119;0,2757696;0,08680669;0,01436706;0;0,000000132;0,007306583;0,02464813;0,1889629;0,1776155
03:41,9;0,4834279;0,3073753;0,07760185;0,01499355;0;0,000000109;0,007161299;0,02022628;0,2297735;0,176805
03:42,0;0,4642444;0,3372699;0,07011278;0,01548261;0;0,000000089;0,007136299;0,0165977;0,2671571;0,1755914
03:42,0;0,4477954;0,3624161;0,06294528;0,0154405;0;0,000000073;0,007145596;0,01362009;0,2994708;0,1741044
03:42,1;0,4333778;0,3853745;0,05774708;0,01540651;0;0,00000006;0,007023246;0,01117666;0,3276274;0,1725734
03:42,2;0,4215331;0,4044803;0,05219861;0,0152383;0;0,000000049;0,0069883;0,009171578;0,3522817;0,1710053
03:42,2;0,4121487;0,4182214;0,04663502;0,01512833;0;0,00000004;0,007064;0,007526206;0,3715864;0,1694071
03:42,3;0,4023766;0,4332544;0,04402862;0,01509275;0;0,000000033;0,007101006;0,006176012;0,3892258;0,1677872
03:42,4;0,3978096;0,4406821;0,04229088;0,01517336;0;0,000000027;0,00698587;0,005068042;0,3983912;0,1653553
03:42,4;0,3937769;0,4477684;0,04148235;0,01535128;0;0,000000022;0,006836191;0,00415884;0,406286;0,1641522
03:42,5;0,3867002;0,4608248;0,0416887;0,0162513;0;0,000000018;0,006679684;0,003412748;0,4191361;0,164049
03:42,6;0,3810245;0,47081;0,03995604;0,01684245;0;0,000000015;0,006462814;0,002800504;0,4308539;0,164049
03:42,6;0,3724953;0,4848521;0,03738503;0,01685682;0;0,000000012;0,006274555;0,002298097;0,4474671;0,1748998
03:42,7;0,3625978;0,50019;0,0362359;0,01645184;0;0,00000001;0,006034528;0,00188582;0,4639541;0,1832357
03:42,8;0,3566294;0,511014;0,03474563;0,01602002;0;0,000000008;0,005861451;0,001547506;0,4762684;0,1952271
03:42,8;0,3519484;0,5215632;0,03534813;0,0154787;0;0,000000007;0,005723015;0,001269885;0,4862151;0,2090233
03:42,9;0,3491206;0,530036;0,03964666;0,01511726;0;0,000000006;0,005591223;0,001042069;0,4903893;0,2234902
03:42,9;0,342719;0,5431244;0,04216722;0,01461689;0;0,000000005;0,005532198;0,000855123;0,5009571;0,2322809
03:43,0;0,3378789;0,5533226;0,04460071;0,01390931;0;0,000000004;0,005566425;0,000701715;0,5087219;0,2356919
03:43,1;0,3343038;0,5600285;0,0475829;0,01343503;0;0,000000003;0,005575201;0,000575828;0,5124456;0,2356919
